Data Medicao,igr,precipitation_weekly_sum,precipitation_days_with_rain,precipitation_consecutive_days_with_rain,temp_max_weekly_mean,temp_mean_weekly_mean,temp_min_weekly_mean,humidity_weekly_mean
2021-01-03,Curitiba,7.4,3.0,3.0,23.266666666666666,18.633333333333336,15.933333333333335,87.7
2021-01-10,Curitiba,47.6,6.0,7.0,27.585714285714285,21.099999999999998,17.342857142857145,85.42857142857143
2021-01-17,Curitiba,13.399999999999999,5.0,4.0,26.400000000000002,21.37142857142857,18.857142857142858,88.27142857142857
2021-01-24,Curitiba,63.4,5.0,8.0,23.2,19.642857142857142,17.87142857142857,91.61428571428571
2021-01-31,Curitiba,40.6,7.0,8.0,26.542857142857144,21.142857142857142,18.357142857142858,87.77142857142857
2021-02-07,Curitiba,21.799999999999997,5.0,13.0,28.042857142857144,21.157142857142855,16.585714285714285,81.04285714285713
2021-02-14,Curitiba,9.4,3.0,3.0,25.457142857142856,19.0,14.385714285714286,85.38571428571429
2021-02-21,Curitiba,5.4,2.0,2.0,27.414285714285715,20.7,15.242857142857144,78.60000000000001
2021-02-28,Curitiba,56.8,3.0,2.0,24.642857142857142,20.28,16.842857142857145,88.41428571428571
2021-03-07,Curitiba,0.6,1.0,1.0,24.775,19.7,17.15,89.96666666666665
2021-03-14,Curitiba,0.4,2.0,1.0,27.349999999999998,20.48,16.233333333333334,83.37142857142858
2021-03-21,Curitiba,1.8,1.0,1.0,26.48,21.400000000000002,16.64,85.33333333333333
2021-03-28,Curitiba,6.4,1.0,1.0,27.975,21.1,17.3,86.43333333333334
2021-04-04,Curitiba,6.3999999999999995,3.0,3.0,23.38571428571429,18.0,13.0,85.10000000000001
2021-04-11,Curitiba,4.2,6.0,6.0,24.285714285714285,18.085714285714285,13.671428571428573,85.11428571428571
2021-04-18,Curitiba,6.2,1.0,1.0,21.514285714285712,17.52,14.200000000000001,87.92857142857143
2021-04-25,Curitiba,0.0,0.0,0.0,20.766666666666666,16.707678571428573,11.833333333333334,87.75714285714285
2021-05-02,Curitiba,1.4,2.0,2.0,21.32857142857143,15.200000000000001,11.25,86.92857142857143
2021-05-09,Curitiba,0.2,1.0,1.0,22.016666666666666,16.025000000000002,11.299999999999999,87.7
2021-05-16,Curitiba,0.0,0.0,0.0,19.357142857142858,12.85,10.516666666666667,89.75714285714285
2021-05-23,Curitiba,18.0,2.0,2.0,22.44,15.4,10.24,80.39999999999999
2021-05-30,Curitiba,5.4,2.0,2.0,22.414285714285715,14.457142857142857,8.257142857142856,77.52857142857144
2021-06-06,Curitiba,0.2,1.0,1.0,21.75714285714286,15.6,11.171428571428573,88.87142857142858
2021-06-13,Curitiba,25.8,5.0,3.0,17.985714285714284,13.257142857142856,9.87142857142857,90.62857142857142
2021-06-20,Curitiba,45.4,4.0,2.0,16.557142857142857,11.542857142857143,8.442857142857143,91.67142857142858
2021-06-27,Curitiba,12.799999999999999,4.0,4.0,19.24285714285714,14.785714285714286,11.671428571428573,88.77142857142857
2021-07-04,Curitiba,16.8,1.0,1.0,16.385714285714286,8.771428571428572,3.585714285714286,84.81428571428572
2021-07-11,Curitiba,2.4000000000000004,2.0,2.0,17.757142857142856,11.971428571428572,7.885714285714286,89.01428571428572
2021-07-18,Curitiba,21.6,3.0,2.0,20.442857142857143,13.485714285714284,8.385714285714286,81.24285714285715
2021-07-25,Curitiba,0.2,1.0,1.0,20.97142857142857,10.214285714285714,2.0,71.05714285714285
2021-08-01,Curitiba,3.8,1.0,1.0,16.54285714285714,9.816666666666666,3.1,73.05714285714285
2021-08-08,Curitiba,0.0,0.0,0.0,18.857142857142858,13.157142857142857,9.0,84.51428571428572
2021-08-15,Curitiba,83.0,4.0,3.0,18.24285714285714,13.014285714285714,9.342857142857143,86.21428571428571
2021-08-22,Curitiba,24.0,2.0,5.0,25.985714285714288,17.6,10.457142857142857,77.61428571428571
2021-08-29,Curitiba,4.0,2.0,2.0,22.514285714285712,16.942857142857143,12.285714285714286,76.02857142857144
2021-09-05,Curitiba,3.2,4.0,3.0,24.114285714285717,16.514285714285712,11.014285714285714,81.22857142857143
2021-09-12,Curitiba,9.4,4.0,2.0,24.46666666666667,16.32,12.185714285714285,82.08333333333333
2021-09-19,Curitiba,14.4,4.0,2.0,22.857142857142858,16.775,14.014285714285716,87.5
2021-09-26,Curitiba,1.4,2.0,1.0,23.87142857142857,16.428571428571427,12.171428571428573,82.11428571428571
2021-10-03,Curitiba,35.8,5.0,5.0,22.12857142857143,17.157142857142855,13.357142857142858,88.25714285714285
2021-10-10,Curitiba,61.0,6.0,7.0,18.257142857142856,14.485714285714286,12.614285714285714,94.05714285714285
2021-10-17,Curitiba,1.2000000000000002,2.0,6.0,21.357142857142858,16.8,14.614285714285714,90.27142857142857
2021-10-24,Curitiba,31.2,3.0,1.0,19.885714285714283,15.24,11.228571428571428,85.67142857142858
2021-10-31,Curitiba,1.5999999999999999,2.0,2.0,22.17142857142857,16.683333333333334,13.799999999999999,87.62857142857142
2021-11-07,Curitiba,45.599999999999994,4.0,4.0,24.114285714285717,18.37142857142857,15.385714285714286,88.2
2021-11-14,Curitiba,1.2,2.0,1.0,20.7,16.119999999999997,12.857142857142858,88.2
2021-11-21,Curitiba,12.0,4.0,4.0,24.442857142857143,18.02857142857143,13.657142857142857,84.77142857142857
2021-11-28,Curitiba,3.8,1.0,1.0,28.74285714285714,20.414285714285715,14.228571428571428,74.28571428571429
2021-12-05,Curitiba,11.0,1.0,1.0,26.914285714285715,20.46,15.299999999999999,77.87142857142858
2021-12-12,Curitiba,0.0,0.0,0.0,24.74285714285714,19.666666666666668,13.871428571428572,80.01428571428572
2021-12-19,Curitiba,35.8,5.0,4.0,26.385714285714283,21.7,17.82857142857143,87.78571428571429
2021-12-26,Curitiba,21.4,2.0,2.0,27.057142857142857,19.05,14.342857142857143,79.47142857142856
2022-01-02,Curitiba,51.4,4.0,2.0,26.414285714285715,19.52857142857143,15.985714285714286,87.28571428571429
2022-01-09,Curitiba,97.2,5.0,5.0,23.957142857142856,19.114285714285717,16.742857142857144,89.82857142857142
2022-01-16,Curitiba,18.2,5.0,6.0,25.400000000000002,19.86,16.742857142857144,89.71428571428571
2022-01-23,Curitiba,33.6,2.0,2.0,30.514285714285712,23.266666666666666,18.400000000000002,80.92857142857143
2022-01-30,Curitiba,49.4,4.0,4.0,26.67142857142857,20.67142857142857,16.95714285714286,87.17142857142858
2022-02-06,Curitiba,4.4,2.0,2.0,27.957142857142856,21.883333333333336,18.057142857142857,84.62857142857142
2022-02-13,Curitiba,0.0,0.0,0.0,26.52857142857143,19.25,15.157142857142857,83.18571428571428
2022-02-20,Curitiba,27.2,6.0,6.0,27.714285714285715,19.333333333333332,15.071428571428571,83.41428571428571
2022-02-27,Curitiba,24.799999999999997,4.0,9.0,28.900000000000002,22.32,18.242857142857144,84.84285714285714
2022-03-06,Curitiba,33.2,4.0,3.0,29.071428571428573,23.119999999999997,19.17142857142857,83.7
2022-03-13,Curitiba,22.0,4.0,3.0,27.214285714285715,22.333333333333332,18.214285714285715,87.60000000000001
2022-03-20,Curitiba,27.849999999999994,3.25,2.75,24.657142857142855,19.2,17.714285714285715,91.72857142857143
2022-03-27,Curitiba,28.2,1.0,1.0,24.542857142857144,20.599999999999998,14.942857142857141,86.55714285714285
2022-04-03,Curitiba,28.0,4.0,4.0,21.97142857142857,16.419999999999998,14.985714285714284,92.21428571428571
2022-04-10,Curitiba,23.4,2.0,1.0,25.657142857142855,18.966666666666665,15.528571428571428,88.44285714285715
2022-04-17,Curitiba,14.4,4.0,2.0,20.928571428571427,15.450000000000001,12.37142857142857,89.45714285714287
2022-04-24,Curitiba,21.599999999999998,2.0,2.0,22.014285714285712,15.200000000000001,12.042857142857143,88.22857142857143
2022-05-01,Curitiba,0.0,0.0,0.0,24.614285714285717,15.354166666666666,13.885714285714286,87.04285714285713
2022-05-08,Curitiba,24.799999999999997,2.0,2.0,19.566666666666666,15.966666666666667,12.271428571428572,89.8
2022-05-15,Curitiba,0.0,0.0,0.0,20.685714285714287,14.799999999999999,11.171428571428573,88.87142857142858
2022-05-22,Curitiba,0.0,0.0,0.0,16.6,10.125,3.985714285714286,76.7
2022-05-29,Curitiba,0.0,0.0,0.0,22.857142857142858,14.9,8.457142857142857,81.2
2022-06-05,Curitiba,122.4,6.0,6.0,15.485714285714286,12.714285714285714,10.757142857142856,96.61428571428571
2022-06-12,Curitiba,24.599999999999998,5.0,5.0,17.728571428571428,11.933333333333332,9.242857142857144,89.3
2022-06-19,Curitiba,0.0,0.0,0.0,19.185714285714287,11.483333333333334,6.085714285714286,82.87142857142858
2022-06-26,Curitiba,0.0,0.0,0.0,21.17142857142857,14.5,10.671428571428573,83.85714285714286
2022-07-03,Curitiba,0.0,0.0,0.0,20.97142857142857,11.7,6.257142857142857,80.88571428571427
2022-07-10,Curitiba,0.0,0.0,0.0,23.02857142857143,16.1,9.27142857142857,80.25714285714285
2022-07-17,Curitiba,5.0,1.0,1.0,21.842857142857145,15.559999999999999,12.114285714285714,79.95714285714287
2022-07-24,Curitiba,16.8,2.0,2.0,22.714285714285715,15.057142857142859,10.071428571428571,85.71428571428571
2022-07-31,Curitiba,4.4,1.0,1.0,21.62857142857143,13.642857142857142,7.271428571428571,77.91428571428571
2022-08-07,Curitiba,23.4,1.0,1.0,21.728571428571428,14.985714285714286,10.171428571428573,82.07142857142857
2022-08-14,Curitiba,85.8,6.0,7.0,17.957142857142856,13.0,9.914285714285715,90.75714285714285
2022-08-21,Curitiba,62.0,3.0,3.0,17.02857142857143,12.328571428571427,8.357142857142858,85.0
2022-08-28,Curitiba,0.6000000000000001,2.0,2.0,21.385714285714283,14.542857142857143,9.700000000000001,85.92857142857143
2022-09-04,Curitiba,19.8,3.0,2.0,17.242857142857144,11.585714285714285,7.857142857142857,86.42857142857143
2022-09-11,Curitiba,21.8,4.0,3.0,19.842857142857145,13.16,11.928571428571429,84.64285714285714
2022-09-18,Curitiba,106.2,6.0,6.0,17.142857142857142,12.5,9.885714285714286,92.57142857142857
2022-09-25,Curitiba,19.200000000000003,6.0,11.0,18.82857142857143,12.742857142857144,8.185714285714285,84.41428571428571
2022-10-02,Curitiba,42.2,7.0,8.0,18.542857142857144,13.87142857142857,11.214285714285714,91.92857142857143
2022-10-09,Curitiba,0.0,0.0,0.0,19.05,14.6,11.95,88.95
2022-10-16,Curitiba,14.333333333333329,2.6666666666666665,3.0,22.15595238095238,16.36825396825397,12.629761904761905,86.79285714285714
2022-10-23,Curitiba,13.733333333333327,2.0,2.0,21.974999999999998,15.78730158730159,11.739285714285714,85.2404761904762
2022-10-30,Curitiba,0.8,1.0,1.0,28.875,20.633333333333336,14.725000000000001,79.5
2022-11-06,Curitiba,40.4,5.0,5.0,18.0,12.12857142857143,8.542857142857143,87.27142857142857
2022-11-13,Curitiba,0.0,0.0,0.0,24.4,16.466666666666665,11.914285714285715,81.11428571428571
2022-11-20,Curitiba,21.8,1.0,1.0,24.7,17.366666666666667,10.971428571428572,72.14285714285714
2022-11-27,Curitiba,14.8,4.0,3.0,23.52857142857143,17.833333333333332,15.485714285714284,89.18571428571428
2022-12-04,Curitiba,138.0,4.0,3.0,24.542857142857144,19.3,16.814285714285713,90.92857142857143
2022-12-11,Curitiba,60.800000000000004,4.0,4.0,29.728571428571428,21.96666666666667,18.2,84.68571428571428
2022-12-18,Curitiba,1.0,2.0,1.0,23.285714285714285,17.849999999999998,14.671428571428573,87.42857142857143
2022-12-25,Curitiba,12.200000000000001,2.0,2.0,21.057142857142857,16.783333333333335,14.085714285714285,91.34285714285714
2023-01-01,Curitiba,8.4,4.0,4.0,27.47142857142857,20.528571428571432,16.242857142857144,84.27142857142857
2023-01-08,Curitiba,55.199999999999996,7.0,7.0,23.3,17.95,14.442857142857141,88.39999999999999
2023-01-15,Curitiba,4.3999999999999995,4.0,9.0,26.414285714285715,19.8,16.442857142857143,88.75714285714285
2023-01-22,Curitiba,12.8,4.0,4.0,27.928571428571427,21.150000000000002,18.057142857142857,88.67142857142858
2023-01-29,Curitiba,22.4,3.0,3.0,29.585714285714285,21.357142857142858,15.328571428571431,78.74285714285713
2023-02-05,Curitiba,87.0,5.0,5.0,26.714285714285715,21.12857142857143,18.3,87.15714285714286
2023-02-12,Curitiba,40.6,4.0,4.0,28.8,20.87142857142857,16.2,84.7
2023-02-19,Curitiba,70.4,5.0,4.0,24.985714285714288,19.6,17.0,91.12857142857142
2023-02-26,Curitiba,15.6,3.0,2.0,25.785714285714285,20.02,16.04285714285714,89.10000000000001
2023-03-05,Curitiba,51.599999999999994,5.0,4.0,26.685714285714283,20.46,17.071428571428573,87.08571428571429
2023-03-12,Curitiba,77.60000000000001,7.0,11.0,26.042857142857144,20.12857142857143,17.271428571428572,90.3
2023-03-19,Curitiba,6.0,5.0,16.0,25.514285714285712,19.62857142857143,15.285714285714286,88.32857142857142
2023-03-26,Curitiba,1.2,1.0,1.0,29.457142857142856,22.057142857142857,17.414285714285715,82.41428571428571
2023-04-02,Curitiba,8.2,2.0,1.0,26.357142857142858,19.571428571428573,15.328571428571427,86.14285714285714
2023-04-09,Curitiba,4.0,2.0,1.0,23.0,17.728571428571428,14.328571428571431,88.89999999999999
2023-04-16,Curitiba,27.8,3.0,2.0,23.87142857142857,18.6,14.616666666666667,88.31666666666666
2023-04-23,Curitiba,41.2,2.0,1.0,21.25714285714286,15.199999999999998,10.6,85.94285714285715
2023-04-30,Curitiba,6.6,3.0,2.0,21.614285714285717,16.5,13.285714285714286,90.2
2023-05-07,Curitiba,7.0,2.0,2.0,25.32857142857143,18.97142857142857,14.828571428571431,87.67142857142858
2023-05-14,Curitiba,2.8000000000000003,2.0,2.0,21.842857142857145,15.7,12.314285714285715,86.65714285714286
2023-05-21,Curitiba,0.2,1.0,1.0,22.25714285714286,12.783333333333333,6.357142857142857,84.55714285714285
2023-05-28,Curitiba,4.8,1.0,1.0,22.614285714285717,16.257142857142856,10.742857142857144,87.44285714285715
2023-06-04,Curitiba,12.0,5.0,6.0,19.900000000000002,13.885714285714286,10.1,89.21428571428571
2023-06-11,Curitiba,0.0,0.0,0.0,22.87142857142857,15.0,8.22857142857143,80.68571428571428
2023-06-18,Curitiba,72.0,4.0,4.0,15.242857142857144,11.414285714285715,8.72857142857143,92.84285714285714
2023-06-25,Curitiba,1.4,2.0,2.0,21.8,13.919999999999998,8.585714285714285,82.82857142857142
2023-07-02,Curitiba,0.0,0.0,0.0,21.271428571428572,14.033333333333333,8.757142857142856,85.74285714285715
2023-07-09,Curitiba,11.2,1.0,1.0,19.928571428571427,13.985714285714286,8.614285714285714,84.25714285714285
2023-07-16,Curitiba,54.0,4.0,5.0,18.985714285714288,13.357142857142858,8.9,84.91428571428571
2023-07-23,Curitiba,18.6,3.0,2.0,17.071428571428573,13.028571428571428,10.200000000000001,92.84285714285714
2023-07-30,Curitiba,6.8,2.0,2.0,20.8,14.557142857142859,10.314285714285715,85.12857142857142
2023-08-06,Curitiba,0.2,1.0,1.0,24.842857142857145,14.142857142857142,5.371428571428572,80.12857142857142
2023-08-13,Curitiba,121.6,5.0,5.0,19.32857142857143,14.357142857142858,10.885714285714286,92.58571428571429
2023-08-20,Curitiba,13.6,1.0,1.0,22.557142857142857,15.471428571428572,11.114285714285714,86.82857142857142
2023-08-27,Curitiba,42.8,2.0,2.0,22.885714285714283,16.057142857142857,11.271428571428572,78.08571428571429
2023-09-03,Curitiba,23.2,1.0,1.0,21.3,14.214285714285714,8.442857142857143,85.38571428571429
2023-09-10,Curitiba,8.600000000000001,3.0,3.0,22.02857142857143,17.02857142857143,13.9,86.54285714285713
2023-09-17,Curitiba,2.0,2.0,2.0,26.928571428571427,17.8,11.571428571428571,75.68571428571428
2023-09-24,Curitiba,53.6,2.0,1.0,31.114285714285717,21.485714285714288,15.485714285714286,79.68571428571428
2023-10-01,Curitiba,37.4,5.0,4.0,22.542857142857144,17.4,14.057142857142859,90.84285714285714
2023-10-08,Curitiba,131.8,4.0,2.0,23.62857142857143,17.571428571428573,13.814285714285715,95.04285714285713
2023-10-15,Curitiba,109.0,6.0,4.0,21.2,15.557142857142859,13.0,91.54285714285713
2023-10-22,Curitiba,62.0,4.0,2.0,21.585714285714285,16.114285714285714,13.242857142857144,92.44285714285715
2023-10-29,Curitiba,130.39999999999998,5.0,4.0,24.185714285714283,18.62857142857143,15.157142857142857,92.51428571428572
2023-11-05,Curitiba,75.8,5.0,7.0,22.814285714285713,17.442857142857143,13.5,87.94285714285715
2023-11-12,Curitiba,0.0,0.0,0.0,29.02857142857143,20.32857142857143,13.557142857142859,78.31428571428572
2023-11-19,Curitiba,46.4,3.0,2.0,29.414285714285715,22.157142857142855,18.8,85.77142857142857
2023-11-26,Curitiba,118.2,5.0,4.0,22.5,17.87142857142857,15.12857142857143,91.34285714285714
2023-12-03,Curitiba,76.4,3.0,3.0,29.27142857142857,22.457142857142856,18.37142857142857,85.47142857142856
2023-12-10,Curitiba,1.2000000000000002,3.0,2.0,24.685714285714287,20.114285714285717,17.757142857142856,88.18571428571428
2023-12-17,Curitiba,25.8,2.0,2.0,28.25714285714286,20.766666666666666,15.333333333333334,83.3
2023-12-24,Curitiba,6.0,1.0,1.0,28.771428571428572,21.714285714285715,16.857142857142858,82.27142857142857
2023-12-31,Curitiba,4.800000000000001,2.0,3.0,28.04285714285714,21.014285714285712,16.428571428571427,79.55714285714285
2024-01-07,Curitiba,1.5999999999999999,2.0,1.0,27.457142857142856,20.400000000000002,16.47142857142857,83.44285714285715
2024-01-14,Curitiba,24.200000000000003,4.0,2.0,29.728571428571428,22.585714285714285,18.057142857142857,82.04285714285713
2024-01-21,Curitiba,36.0,4.0,3.0,29.32857142857143,23.12857142857143,19.314285714285713,86.87142857142858
2024-01-28,Curitiba,40.4,7.0,7.0,20.957142857142856,16.814285714285713,14.571428571428571,92.89999999999999
2024-02-04,Curitiba,9.0,3.0,1.0,28.342857142857145,20.97142857142857,16.614285714285714,84.5
2024-02-11,Curitiba,0.2,1.0,2.0,31.099999999999998,22.957142857142856,17.5,80.14285714285714
2024-02-18,Curitiba,6.199999999999999,2.0,1.0,24.7,20.46666666666667,17.95714285714286,90.88571428571429
2024-02-25,Curitiba,26.4,5.0,5.0,26.942857142857143,21.02857142857143,17.942857142857143,90.7
2024-03-03,Curitiba,42.800000000000004,6.0,7.0,28.52857142857143,22.114285714285717,18.657142857142855,88.34285714285714
2024-03-10,Curitiba,29.400000000000002,4.0,2.0,26.12857142857143,20.900000000000002,18.442857142857143,93.31428571428572
2024-03-17,Curitiba,0.6000000000000001,2.0,3.0,29.785714285714285,22.728571428571428,17.7,84.2
2024-03-24,Curitiba,36.0,7.0,8.0,26.042857142857144,20.400000000000002,17.7,92.01428571428572
2024-03-31,Curitiba,0.0,0.0,0.0,26.12857142857143,19.25714285714286,14.485714285714286,87.44285714285715
2024-04-07,Curitiba,10.799999999999999,2.0,2.0,26.642857142857142,21.416666666666668,16.914285714285715,86.17142857142858
2024-04-14,Curitiba,23.599999999999998,3.0,4.0,23.95714285714286,19.62857142857143,17.12857142857143,93.65714285714286
2024-04-21,Curitiba,99.0,4.0,5.0,23.985714285714288,17.67142857142857,12.828571428571427,89.11428571428571
2024-04-28,Curitiba,6.8,3.0,2.0,26.542857142857144,19.942857142857143,15.142857142857142,87.22857142857143
2024-05-05,Curitiba,1.0,2.0,4.0,28.942857142857143,21.857142857142858,16.414285714285715,80.88571428571429
2024-05-12,Curitiba,0.0,0.0,0.0,27.599999999999998,20.685714285714287,15.028571428571428,79.28571428571429
2024-05-19,Curitiba,40.6,5.0,3.0,21.75714285714286,16.757142857142856,13.757142857142856,90.0
2024-05-26,Curitiba,34.2,4.0,3.0,21.271428571428572,15.928571428571429,12.028571428571428,90.21428571428571
2024-06-02,Curitiba,10.4,1.0,4.0,18.67142857142857,11.966666666666667,6.3,86.74285714285715
2024-06-09,Curitiba,1.8,1.0,1.0,23.071428571428573,14.828571428571427,9.0,84.14285714285714
2024-06-16,Curitiba,0.0,0.0,0.0,25.457142857142856,17.242857142857144,9.700000000000001,76.34285714285714
2024-06-23,Curitiba,0.0,0.0,0.0,24.67142857142857,17.557142857142857,11.171428571428573,75.38571428571429
2024-06-30,Curitiba,67.4,3.0,2.0,20.74285714285714,14.857142857142858,10.814285714285715,82.42857142857143
2024-07-07,Curitiba,0.0,0.0,0.0,21.957142857142856,13.828571428571427,7.114285714285714,78.32857142857142
2024-07-14,Curitiba,90.4,7.0,7.0,14.299999999999999,11.442857142857145,9.585714285714285,98.74285714285715
2024-07-21,Curitiba,36.6,4.0,11.0,20.214285714285715,13.171428571428573,7.942857142857143,89.65714285714286
2024-07-28,Curitiba,0.0,0.0,0.0,24.47142857142857,14.414285714285715,6.314285714285715,76.52857142857144
2024-08-04,Curitiba,5.4,1.0,1.0,21.24285714285714,15.12857142857143,10.185714285714285,85.18571428571428
2024-08-11,Curitiba,13.0,2.0,2.0,21.985714285714288,14.714285714285714,9.185714285714285,78.24285714285715
2024-08-18,Curitiba,0.0,0.0,0.0,24.0,15.62,3.5142857142857147,65.47142857142858
2024-08-25,Curitiba,31.6,2.0,2.0,23.47142857142857,15.771428571428572,9.928571428571429,79.22857142857143
2024-09-01,Curitiba,0.0,0.0,0.0,23.614285714285717,16.419999999999998,6.471428571428571,69.52857142857142
2024-09-08,Curitiba,2.6,1.0,1.0,27.17142857142857,18.2,11.328571428571427,74.55714285714285
2024-09-15,Curitiba,10.4,1.0,1.0,28.7,19.714285714285715,12.942857142857141,68.68571428571428
2024-09-22,Curitiba,92.0,6.0,7.0,20.771428571428572,15.142857142857142,11.528571428571428,92.27142857142857
2024-09-29,Curitiba,14.0,2.0,2.0,29.099999999999998,19.771428571428572,13.12857142857143,75.12857142857142
2024-10-06,Curitiba,44.800000000000004,2.0,1.0,24.271428571428572,17.271428571428572,13.0,85.07142857142857
2024-10-13,Curitiba,41.2,3.0,3.0,22.014285714285712,16.771428571428572,13.37142857142857,91.01428571428572
2024-10-20,Curitiba,11.8,3.0,2.0,23.557142857142857,17.285714285714285,14.271428571428572,88.25714285714285
2024-10-27,Curitiba,53.599999999999994,4.0,4.0,25.814285714285713,19.87142857142857,16.071428571428573,86.45714285714287
2024-11-03,Curitiba,14.6,1.0,1.0,23.014285714285712,17.87142857142857,14.5,88.11428571428571
2024-11-10,Curitiba,27.8,5.0,6.0,23.400000000000002,18.82857142857143,16.271428571428572,92.97142857142856
2024-11-17,Curitiba,7.6000000000000005,2.0,1.0,24.657142857142855,18.37142857142857,14.557142857142859,84.7
2024-11-24,Curitiba,16.2,2.0,2.0,24.642857142857142,18.842857142857145,15.642857142857142,86.14285714285714
2024-12-01,Curitiba,46.0,3.0,3.0,28.32857142857143,21.17142857142857,16.928571428571427,85.67142857142858
2024-12-08,Curitiba,147.8,5.0,3.0,23.485714285714288,18.928571428571427,16.242857142857144,93.61428571428571
2024-12-15,Curitiba,105.0,6.0,5.0,22.7,18.2,15.314285714285715,91.39999999999999
2024-12-22,Curitiba,12.2,3.0,2.0,26.285714285714285,19.88571428571429,15.657142857142857,81.41428571428571
2024-12-29,Curitiba,7.2,4.0,2.0,25.771428571428572,19.885714285714283,16.957142857142856,88.61428571428573
2021-01-03,Joaçaba - Herval d'Oeste,88.6,4.0,3.0,26.29047619047619,21.229761904761904,17.6,83.04285714285714
2021-01-10,Joaçaba - Herval d'Oeste,83.4,4.0,3.0,26.166666666666668,21.21666666666667,17.633333333333333,81.89999999999999
2021-01-17,Joaçaba - Herval d'Oeste,93.8,4.0,3.0,26.414285714285715,21.24285714285714,17.914285714285715,84.18571428571428
2021-01-24,Joaçaba - Herval d'Oeste,105.39999999999999,7.0,8.0,22.271428571428572,18.571428571428573,16.52857142857143,91.02857142857144
2021-01-31,Joaçaba - Herval d'Oeste,116.4,6.0,11.0,24.885714285714283,20.357142857142858,17.785714285714285,88.08571428571429
2021-02-07,Joaçaba - Herval d'Oeste,9.8,4.0,6.0,25.042857142857144,19.728571428571428,15.328571428571427,79.25714285714285
2021-02-14,Joaçaba - Herval d'Oeste,5.6,1.0,1.0,26.0,19.733333333333334,14.133333333333333,75.03999999999999
2021-02-21,Joaçaba - Herval d'Oeste,2.0,2.0,2.0,25.62857142857143,19.442857142857143,14.457142857142857,72.17142857142856
2021-02-28,Joaçaba - Herval d'Oeste,3.4,3.0,1.0,26.97142857142857,20.114285714285717,15.328571428571427,78.7
2021-03-07,Joaçaba - Herval d'Oeste,2.2,1.0,1.0,24.933333333333334,19.4,16.5,80.9
2021-03-14,Joaçaba - Herval d'Oeste,0.0,0.0,0.0,26.814285714285713,19.942857142857143,13.12857142857143,69.9
2021-03-21,Joaçaba - Herval d'Oeste,8.0,2.0,2.0,27.885714285714283,21.414285714285715,17.02857142857143,76.72857142857143
2021-03-28,Joaçaba - Herval d'Oeste,29.599999999999998,3.0,2.0,26.616666666666664,21.060000000000002,16.966666666666665,84.5
2021-04-04,Joaçaba - Herval d'Oeste,0.0,0.0,0.0,24.96666666666667,17.566666666666666,11.833333333333334,67.76
2021-04-11,Joaçaba - Herval d'Oeste,0.0,0.0,0.0,26.52857142857143,19.414285714285715,14.228571428571428,70.4
2021-04-18,Joaçaba - Herval d'Oeste,17.599999999999998,3.0,2.0,23.442857142857143,17.071428571428573,12.514285714285714,78.7
2021-04-25,Joaçaba - Herval d'Oeste,0.2,1.0,3.0,22.542857142857144,16.014285714285712,10.957142857142857,76.02857142857144
2021-05-02,Joaçaba - Herval d'Oeste,0.0,0.0,0.0,20.74285714285714,13.985714285714286,8.671428571428573,70.17142857142856
2021-05-09,Joaçaba - Herval d'Oeste,42.0,3.0,2.0,21.17142857142857,14.714285714285714,9.799999999999999,78.55714285714285
2021-05-16,Joaçaba - Herval d'Oeste,22.4,3.0,2.0,19.7,13.185714285714285,8.571428571428571,81.22857142857143
2021-05-23,Joaçaba - Herval d'Oeste,30.2,2.0,2.0,20.142857142857142,14.12857142857143,8.128571428571428,68.5
2021-05-30,Joaçaba - Herval d'Oeste,71.60000000000001,2.0,2.0,18.885714285714283,13.257142857142858,7.471428571428572,66.45714285714286
2021-06-06,Joaçaba - Herval d'Oeste,11.4,1.0,1.0,20.957142857142856,14.685714285714285,8.571428571428571,81.08571428571429
2021-06-13,Joaçaba - Herval d'Oeste,55.800000000000004,5.0,3.0,16.885714285714286,12.37142857142857,9.299999999999999,84.24285714285715
2021-06-20,Joaçaba - Herval d'Oeste,37.4,2.0,2.0,15.085714285714285,10.642857142857142,6.828571428571428,84.21428571428571
2021-06-27,Joaçaba - Herval d'Oeste,25.2,4.0,4.0,18.142857142857142,13.042857142857143,10.071428571428571,87.02857142857144
2021-07-04,Joaçaba - Herval d'Oeste,36.2,2.0,2.0,12.299999999999999,6.457142857142857,1.9142857142857141,81.08571428571429
2021-07-11,Joaçaba - Herval d'Oeste,0.6000000000000001,3.0,2.0,18.12857142857143,11.4,5.714285714285714,77.7
2021-07-18,Joaçaba - Herval d'Oeste,17.6,1.0,1.0,18.12857142857143,12.914285714285715,8.242857142857144,73.92857142857143
2021-07-25,Joaçaba - Herval d'Oeste,0.0,0.0,0.0,20.685714285714287,11.828571428571427,3.942857142857143,57.05714285714286
2021-08-01,Joaçaba - Herval d'Oeste,33.4,2.0,2.0,15.200000000000001,8.171428571428573,3.6285714285714286,69.2
2021-08-08,Joaçaba - Herval d'Oeste,0.0,0.0,0.0,18.8,12.400000000000002,7.5,77.27142857142857
2021-08-15,Joaçaba - Herval d'Oeste,16.8,2.0,1.0,17.428571428571427,13.057142857142859,9.457142857142857,81.37142857142858
2021-08-22,Joaçaba - Herval d'Oeste,0.2,1.0,1.0,27.5,20.12857142857143,14.22857142857143,62.114285714285714
