date,igr,precipitation_weekly_sum,rain_days,sequential_rain,temp_max_weekly_mean,temp_mean_weekly_mean,temp_min_weekly_mean,humidity_weekly_mean,lag_1_precipitation,lag_2_precipitation,lag_3_precipitation,lag_4_precipitation,lag_1_temp_mean,lag_2_temp_mean,lag_3_temp_mean,lag_4_temp_mean,lag_1_humidity,lag_2_humidity,lag_3_humidity,lag_4_humidity,change_temperature,percentile_temp_mean_weekly_mean,percentile_lag_temp_mean_weekly_mean,change_temperature_above75,change_precipitation,percentile_precipitation_weekly_sum,percentile_lag_precipitation_weekly_sum,change_precipitation_above75,change_humidity,percentile_humidity_weekly_mean,percentile_lag_humidity_weekly_mean,change_humidity_above75,interaction_temperature_precipitation,interaction_temperature_humidity,interaction_precipitation_humidity,interaction_temperature_precipitation_humidity,interaction_temperature_precipitation_above75,interaction_temperature_humidity_above75,interaction_precipitation_humidity_above75,interaction_temperature_precipitation_humidity_above75,extreme_weather_temperature,extreme_weather_precipitation,extreme_weather_humidity,season_summer,season_autumn,season_winter,season_spring,temperature_category_quantile_01,temperature_category_quantile_02,temperature_category_quantile_03,temperature_category_quantile_04,precipitation_occurrence
2023-09,Frederico Westphalen,140.0,7.0,7.0,27.142857142857142,21.185714285714287,17.228571428571428,84.45714285714287,48.99999999999999,2.4,46.2,1.0,21.228571428571428,24.25714285714286,23.25714285714286,25.74285714285714,73.58571428571429,62.385714285714286,79.52857142857144,66.28571428571429,0,0.5574162679425837,0.569377990430622,0,0,0.9665071770334929,0.7751196172248804,0,0,0.8755980861244019,0.3492822966507177,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2023-10,Frederico Westphalen,47.2,4.0,8.0,27.37142857142857,22.2,18.814285714285717,83.25714285714285,140.0,48.99999999999999,2.4,46.2,21.185714285714287,21.228571428571428,24.25714285714286,23.25714285714286,84.45714285714287,73.58571428571429,62.385714285714286,79.52857142857144,0,0.6650717703349283,0.5574162679425837,0,0,0.7535885167464115,0.9665071770334929,0,0,0.8277511961722488,0.8755980861244019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2023-11,Frederico Westphalen,69.4,2.0,4.0,29.77142857142857,23.428571428571427,18.714285714285715,78.39999999999999,47.2,140.0,48.99999999999999,2.4,22.2,21.185714285714287,21.228571428571428,24.25714285714286,83.25714285714285,84.45714285714287,73.58571428571429,62.385714285714286,1,0.8086124401913876,0.6650717703349283,1,0,0.8516746411483254,0.7535885167464115,0,0,0.5598086124401914,0.8277511961722488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2023-12,Frederico Westphalen,1.2,2.0,2.0,30.6,24.557142857142857,20.428571428571427,75.05714285714285,69.4,47.2,140.0,48.99999999999999,23.428571428571427,22.2,21.185714285714287,21.228571428571428,78.39999999999999,83.25714285714285,84.45714285714287,73.58571428571429,0,0.8947368421052632,0.8086124401913876,0,0,0.1674641148325359,0.8516746411483254,0,0,0.42105263157894735,0.5598086124401914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2023-13,Frederico Westphalen,16.2,2.0,2.0,31.77142857142857,24.071428571428573,19.442857142857143,75.71428571428571,1.2,69.4,47.2,140.0,24.557142857142857,23.428571428571427,22.2,21.185714285714287,75.05714285714285,78.39999999999999,83.25714285714285,84.45714285714287,0,0.8564593301435407,0.8947368421052632,0,0,0.41148325358851673,0.1674641148325359,0,0,0.4784688995215311,0.42105263157894735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2023-14,Frederico Westphalen,31.6,3.0,3.0,28.3,21.12857142857143,16.285714285714285,72.15714285714286,16.2,1.2,69.4,47.2,24.071428571428573,24.557142857142857,23.428571428571427,22.2,75.71428571428571,75.05714285714285,78.39999999999999,83.25714285714285,0,0.5502392344497608,0.8564593301435407,0,0,0.5765550239234449,0.41148325358851673,0,0,0.31100478468899523,0.4784688995215311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-15,Frederico Westphalen,30.4,4.0,4.0,25.885714285714283,20.085714285714285,16.1,81.65714285714286,31.6,16.2,1.2,69.4,21.12857142857143,24.071428571428573,24.557142857142857,23.428571428571427,72.15714285714286,75.71428571428571,75.05714285714285,78.39999999999999,0,0.4880382775119617,0.5502392344497608,0,0,0.5550239234449761,0.5765550239234449,0,1,0.7559808612440191,0.31100478468899523,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-16,Frederico Westphalen,2.2,2.0,2.0,27.342857142857145,21.2,16.914285714285715,80.92857142857143,30.4,31.6,16.2,1.2,20.085714285714285,21.12857142857143,24.071428571428573,24.557142857142857,81.65714285714286,72.15714285714286,75.71428571428571,75.05714285714285,0,0.5645933014354066,0.4880382775119617,0,0,0.1937799043062201,0.5550239234449761,0,0,0.7272727272727273,0.7559808612440191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-17,Frederico Westphalen,8.4,4.0,4.0,22.842857142857145,16.614285714285714,11.4,74.10000000000001,2.2,30.4,31.6,16.2,21.2,20.085714285714285,21.12857142857143,24.071428571428573,80.92857142857143,81.65714285714286,72.15714285714286,75.71428571428571,0,0.24401913875598086,0.5645933014354066,0,0,0.31100478468899523,0.1937799043062201,0,0,0.37320574162679426,0.7272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2023-18,Frederico Westphalen,35.400000000000006,3.0,3.0,24.5,18.257142857142856,14.05714285714286,79.78571428571429,8.4,2.2,30.4,31.6,16.614285714285714,21.2,20.085714285714285,21.12857142857143,74.10000000000001,80.92857142857143,81.65714285714286,72.15714285714286,0,0.35406698564593303,0.24401913875598086,0,0,0.6267942583732058,0.31100478468899523,0,0,0.645933014354067,0.37320574162679426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-19,Frederico Westphalen,83.8,4.0,4.0,25.0,20.82857142857143,17.97142857142857,88.94285714285715,35.400000000000006,8.4,2.2,30.4,18.257142857142856,16.614285714285714,21.2,20.085714285714285,79.78571428571429,74.10000000000001,80.92857142857143,81.65714285714286,0,0.5311004784688995,0.35406698564593303,0,0,0.9019138755980861,0.6267942583732058,1,0,0.9617224880382775,0.645933014354067,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
2023-20,Frederico Westphalen,44.8,4.0,3.0,20.842857142857145,14.142857142857142,9.457142857142856,78.67142857142858,83.8,35.400000000000006,8.4,2.2,20.82857142857143,18.257142857142856,16.614285714285714,21.2,88.94285714285715,79.78571428571429,74.10000000000001,80.92857142857143,0,0.10047846889952153,0.5311004784688995,0,0,0.722488038277512,0.9019138755980861,0,0,0.5789473684210527,0.9617224880382775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2023-21,Frederico Westphalen,0.8,4.0,3.0,22.914285714285715,15.714285714285714,9.971428571428572,78.39999999999999,44.8,83.8,35.400000000000006,8.4,14.142857142857142,20.82857142857143,18.257142857142856,16.614285714285714,78.67142857142858,88.94285714285715,79.78571428571429,74.10000000000001,0,0.15789473684210525,0.10047846889952153,0,0,0.1507177033492823,0.722488038277512,0,0,0.5598086124401914,0.5789473684210527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2023-22,Frederico Westphalen,88.6,3.0,2.0,24.32857142857143,18.82857142857143,15.471428571428572,78.39999999999999,0.8,44.8,83.8,35.400000000000006,15.714285714285714,14.142857142857142,20.82857142857143,18.257142857142856,78.39999999999999,78.67142857142858,88.94285714285715,79.78571428571429,0,0.3923444976076555,0.15789473684210525,0,0,0.9186602870813397,0.1507177033492823,1,0,0.5598086124401914,0.5598086124401914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-23,Frederico Westphalen,0.6000000000000001,3.0,2.0,23.24285714285714,16.47142857142857,11.671428571428573,82.82857142857142,88.6,0.8,44.8,83.8,18.82857142857143,15.714285714285714,14.142857142857142,20.82857142857143,78.39999999999999,78.39999999999999,78.67142857142858,88.94285714285715,0,0.22727272727272727,0.3923444976076555,0,0,0.13875598086124402,0.9186602870813397,0,1,0.8086124401913876,0.5598086124401914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2023-24,Frederico Westphalen,20.4,3.0,1.0,24.385714285714283,17.685714285714287,12.94285714285714,79.5,0.6000000000000001,88.6,0.8,44.8,16.47142857142857,18.82857142857143,15.714285714285714,14.142857142857142,82.82857142857142,78.39999999999999,78.39999999999999,78.67142857142858,0,0.31100478468899523,0.22727272727272727,0,0,0.47607655502392343,0.13875598086124402,0,0,0.6267942583732058,0.8086124401913876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-25,Frederico Westphalen,45.0,6.0,5.0,13.114285714285714,10.085714285714284,6.971428571428571,87.87142857142858,20.4,0.6000000000000001,88.6,0.8,17.685714285714287,16.47142857142857,18.82857142857143,15.714285714285714,79.5,82.82857142857142,78.39999999999999,78.39999999999999,0,0.028708133971291867,0.31100478468899523,0,0,0.7272727272727273,0.47607655502392343,0,0,0.9473684210526315,0.6267942583732058,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2023-26,Frederico Westphalen,0.2,1.0,6.0,20.03333333333333,12.4,6.300000000000001,78.94999999999999,45.0,20.4,0.6000000000000001,88.6,10.085714285714284,17.685714285714287,16.47142857142857,18.82857142857143,87.87142857142858,79.5,82.82857142857142,78.39999999999999,0,0.03827751196172249,0.028708133971291867,0,0,0.09808612440191387,0.7272727272727273,0,0,0.6028708133971292,0.9473684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-27,Frederico Westphalen,6.8,5.0,5.0,22.485714285714288,17.04285714285714,12.783333333333331,87.22857142857143,0.2,45.0,20.4,0.6000000000000001,12.4,10.085714285714284,17.685714285714287,16.47142857142857,78.94999999999999,87.87142857142858,79.5,82.82857142857142,0,0.28708133971291866,0.03827751196172249,0,0,0.2894736842105263,0.09808612440191387,0,0,0.9330143540669856,0.6028708133971292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-28,Frederico Westphalen,0.6000000000000001,2.0,6.0,22.52857142857143,17.283333333333335,14.12857142857143,82.98571428571428,6.8,0.2,45.0,20.4,17.04285714285714,12.4,10.085714285714284,17.685714285714287,87.22857142857143,78.94999999999999,87.87142857142858,79.5,0,0.3062200956937799,0.28708133971291866,0,0,0.13875598086124402,0.2894736842105263,0,0,0.8181818181818182,0.9330143540669856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-29,Frederico Westphalen,129.6,4.0,4.0,17.557142857142857,13.342857142857143,10.585714285714284,92.75714285714284,0.6000000000000001,6.8,0.2,45.0,17.283333333333335,17.04285714285714,12.4,10.085714285714284,82.98571428571428,87.22857142857143,78.94999999999999,87.87142857142858,0,0.07177033492822966,0.3062200956937799,0,0,0.9617224880382775,0.13875598086124402,1,0,0.9952153110047847,0.8181818181818182,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
2023-30,Frederico Westphalen,0.2,1.0,1.0,21.785714285714285,16.085714285714285,11.214285714285714,75.07142857142857,129.6,0.6000000000000001,6.8,0.2,13.342857142857143,17.283333333333335,17.04285714285714,12.4,92.75714285714284,82.98571428571428,87.22857142857143,78.94999999999999,0,0.19617224880382775,0.07177033492822966,0,0,0.09808612440191387,0.9617224880382775,0,0,0.4258373205741627,0.9952153110047847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-31,Frederico Westphalen,6.8,2.0,2.0,22.357142857142858,16.314285714285713,11.985714285714286,79.42857142857143,0.2,129.6,0.6000000000000001,6.8,16.085714285714285,13.342857142857143,17.283333333333335,17.04285714285714,75.07142857142857,92.75714285714284,82.98571428571428,87.22857142857143,0,0.215311004784689,0.19617224880382775,0,0,0.2894736842105263,0.09808612440191387,0,0,0.6220095693779905,0.4258373205741627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-32,Frederico Westphalen,1.0,4.0,3.0,26.942857142857143,19.514285714285712,13.814285714285717,76.72857142857143,6.8,0.2,129.6,0.6000000000000001,16.314285714285713,16.085714285714285,13.342857142857143,17.283333333333335,79.42857142857143,75.07142857142857,92.75714285714284,82.98571428571428,0,0.45454545454545453,0.215311004784689,0,0,0.16028708133971292,0.2894736842105263,0,0,0.5119617224880383,0.6220095693779905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-33,Frederico Westphalen,89.4,4.0,2.0,21.428571428571427,16.557142857142857,12.785714285714286,80.21428571428571,1.0,6.8,0.2,129.6,19.514285714285712,16.314285714285713,16.085714285714285,13.342857142857143,76.72857142857143,79.42857142857143,75.07142857142857,92.75714285714284,0,0.23444976076555024,0.45454545454545453,0,0,0.9234449760765551,0.16028708133971292,1,0,0.6698564593301436,0.5119617224880383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-34,Frederico Westphalen,17.0,2.0,2.0,23.928571428571427,17.114285714285714,12.185714285714283,75.54285714285713,89.4,1.0,6.8,0.2,16.557142857142857,19.514285714285712,16.314285714285713,16.085714285714285,80.21428571428571,76.72857142857143,79.42857142857143,75.07142857142857,0,0.2942583732057416,0.23444976076555024,0,0,0.423444976076555,0.9234449760765551,0,0,0.45933014354066987,0.6698564593301436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-35,Frederico Westphalen,0.4,1.0,3.0,23.142857142857142,16.914285714285715,12.114285714285714,69.91428571428571,17.0,89.4,1.0,6.8,17.114285714285714,16.557142857142857,19.514285714285712,16.314285714285713,75.54285714285713,80.21428571428571,76.72857142857143,79.42857142857143,0,0.2751196172248804,0.2942583732057416,0,0,0.11244019138755981,0.423444976076555,0,0,0.24401913875598086,0.45933014354066987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-36,Frederico Westphalen,58.6,3.0,3.0,22.9,17.02857142857143,12.242857142857144,74.3,0.4,17.0,89.4,1.0,16.914285714285715,17.114285714285714,16.557142857142857,19.514285714285712,69.91428571428571,75.54285714285713,80.21428571428571,76.72857142857143,0,0.2822966507177033,0.2751196172248804,0,1,0.8133971291866029,0.11244019138755981,1,0,0.38516746411483255,0.24401913875598086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-37,Frederico Westphalen,155.6,6.0,6.0,23.957142857142856,18.571428571428573,15.1,85.38571428571429,58.6,0.4,17.0,89.4,17.02857142857143,16.914285714285715,17.114285714285714,16.557142857142857,74.3,69.91428571428571,75.54285714285713,80.21428571428571,0,0.3803827751196172,0.2822966507177033,0,0,0.9736842105263158,0.8133971291866029,0,0,0.8947368421052632,0.38516746411483255,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2023-38,Frederico Westphalen,18.0,2.0,2.0,25.814285714285717,18.9,13.757142857142856,68.25714285714285,155.6,58.6,0.4,17.0,18.571428571428573,17.02857142857143,16.914285714285715,17.114285714285714,85.38571428571429,74.3,69.91428571428571,75.54285714285713,0,0.39712918660287083,0.3803827751196172,0,0,0.4473684210526316,0.9736842105263158,0,0,0.20095693779904306,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-39,Frederico Westphalen,33.0,1.0,1.0,31.542857142857144,24.785714285714285,19.75714285714286,72.21428571428571,18.0,155.6,58.6,0.4,18.9,18.571428571428573,17.02857142857143,16.914285714285715,68.25714285714285,85.38571428571429,74.3,69.91428571428571,0,0.9186602870813397,0.39712918660287083,1,0,0.6220095693779905,0.4473684210526316,0,0,0.3157894736842105,0.20095693779904306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-40,Frederico Westphalen,19.8,3.0,2.0,26.6,19.87142857142857,15.242857142857144,78.81428571428572,33.0,18.0,155.6,58.6,24.785714285714285,18.9,18.571428571428573,17.02857142857143,72.21428571428571,68.25714285714285,85.38571428571429,74.3,0,0.48325358851674644,0.9186602870813397,0,0,0.4688995215311005,0.6220095693779905,0,0,0.5980861244019139,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2023-41,Frederico Westphalen,212.4,4.0,2.0,23.357142857142858,18.385714285714283,14.571428571428571,81.92857142857143,19.8,33.0,18.0,155.6,19.87142857142857,24.785714285714285,18.9,18.571428571428573,78.81428571428572,72.21428571428571,68.25714285714285,85.38571428571429,0,0.3588516746411483,0.48325358851674644,0,0,0.9904306220095693,0.4688995215311005,1,1,0.7799043062200957,0.5980861244019139,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2023-42,Frederico Westphalen,30.6,1.0,1.0,24.17142857142857,18.47142857142857,14.357142857142858,76.18571428571428,212.4,19.8,33.0,18.0,18.385714285714283,19.87142857142857,24.785714285714285,18.9,81.92857142857143,78.81428571428572,72.21428571428571,68.25714285714285,0,0.3684210526315789,0.3588516746411483,0,0,0.5645933014354066,0.9904306220095693,0,0,0.5023923444976076,0.7799043062200957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2023-43,Frederico Westphalen,288.2,5.0,5.0,25.31428571428572,20.785714285714285,17.37142857142857,85.82857142857142,30.6,212.4,19.8,33.0,18.47142857142857,18.385714285714283,19.87142857142857,24.785714285714285,76.18571428571428,81.92857142857143,78.81428571428572,72.21428571428571,0,0.5143540669856459,0.3684210526315789,0,0,1.0,0.5645933014354066,1,0,0.8995215311004785,0.5023923444976076,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
2023-44,Frederico Westphalen,96.4,5.0,3.0,25.642857142857142,20.814285714285717,17.62857142857143,80.45714285714287,288.2,30.6,212.4,19.8,20.785714285714285,18.47142857142857,18.385714285714283,19.87142857142857,85.82857142857142,76.18571428571428,81.92857142857143,78.81428571428572,0,0.5263157894736842,0.5143540669856459,0,0,0.9330143540669856,1.0,0,0,0.6794258373205742,0.8995215311004785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2023-45,Frederico Westphalen,155.6,6.0,8.0,24.357142857142858,18.52857142857143,15.0,82.48571428571428,96.4,288.2,30.6,212.4,20.814285714285717,20.785714285714285,18.47142857142857,18.385714285714283,80.45714285714287,85.82857142857142,76.18571428571428,81.92857142857143,0,0.37320574162679426,0.5263157894736842,0,0,0.9736842105263158,0.9330143540669856,0,1,0.7990430622009569,0.6794258373205742,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2023-46,Frederico Westphalen,36.6,2.0,2.0,31.814285714285717,24.97142857142857,19.2,65.54285714285713,155.6,96.4,288.2,30.6,18.52857142857143,20.814285714285717,20.785714285714285,18.47142857142857,82.48571428571428,80.45714285714287,85.82857142857142,76.18571428571428,0,0.9473684210526315,0.37320574162679426,1,0,0.6411483253588517,0.9736842105263158,0,0,0.1507177033492823,0.7990430622009569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-47,Frederico Westphalen,182.2,7.0,7.0,26.642857142857142,21.057142857142857,18.15714285714285,89.72857142857143,36.6,155.6,96.4,288.2,24.97142857142857,18.52857142857143,20.814285714285717,20.785714285714285,65.54285714285713,82.48571428571428,80.45714285714287,85.82857142857142,0,0.5454545454545454,0.9473684210526315,0,0,0.9856459330143541,0.6411483253588517,1,0,0.9760765550239234,0.1507177033492823,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
2023-48,Frederico Westphalen,8.2,2.0,2.0,28.942857142857143,22.75714285714286,18.071428571428573,67.48571428571428,182.2,36.6,155.6,96.4,21.057142857142857,24.97142857142857,18.52857142857143,20.814285714285717,89.72857142857143,65.54285714285713,82.48571428571428,80.45714285714287,0,0.7416267942583732,0.5454545454545454,0,0,0.3062200956937799,0.9856459330143541,0,0,0.18181818181818182,0.9760765550239234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2023-49,Frederico Westphalen,46.8,5.0,4.0,30.47142857142857,24.057142857142857,19.97142857142857,83.21428571428571,8.2,182.2,36.6,155.6,22.75714285714286,21.057142857142857,24.97142857142857,18.52857142857143,67.48571428571428,89.72857142857143,65.54285714285713,82.48571428571428,1,0.8492822966507177,0.7416267942583732,1,0,0.7440191387559809,0.3062200956937799,0,1,0.8229665071770335,0.18181818181818182,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-50,Frederico Westphalen,119.2,6.0,5.0,26.457142857142856,22.1,19.042857142857144,85.24285714285715,46.8,8.2,182.2,36.6,24.057142857142857,22.75714285714286,21.057142857142857,24.97142857142857,83.21428571428571,67.48571428571428,89.72857142857143,65.54285714285713,0,0.6483253588516746,0.8492822966507177,0,0,0.9521531100478469,0.7440191387559809,1,0,0.8899521531100478,0.8229665071770335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2023-51,Frederico Westphalen,5.6000000000000005,2.0,2.0,33.07142857142857,25.557142857142857,20.24285714285714,71.71428571428571,119.2,46.8,8.2,182.2,22.1,24.057142857142857,22.75714285714286,21.057142857142857,85.24285714285715,83.21428571428571,67.48571428571428,89.72857142857143,0,0.9617224880382775,0.6483253588516746,1,0,0.24880382775119617,0.9521531100478469,0,0,0.2966507177033493,0.8899521531100478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2023-52,Frederico Westphalen,61.4,6.0,4.0,30.585714285714285,24.61428571428572,20.52857142857143,79.85714285714286,5.6000000000000005,119.2,46.8,8.2,25.557142857142857,22.1,24.057142857142857,22.75714285714286,71.71428571428571,85.24285714285715,83.21428571428571,67.48571428571428,0,0.8995215311004785,0.9617224880382775,0,1,0.8301435406698564,0.24880382775119617,1,0,0.6555023923444976,0.2966507177033493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2023-53,Frederico Westphalen,28.4,4.0,4.0,28.87142857142857,22.214285714285715,16.928571428571427,75.22857142857143,61.4,5.6000000000000005,119.2,46.8,24.61428571428572,25.557142857142857,22.1,24.057142857142857,79.85714285714286,71.71428571428571,85.24285714285715,83.21428571428571,0,0.6698564593301436,0.8995215311004785,0,0,0.5358851674641149,0.8301435406698564,0,0,0.44019138755980863,0.6555023923444976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2024-01,Frederico Westphalen,13.8,3.0,2.0,31.014285714285712,24.62857142857143,19.957142857142856,72.12857142857142,28.4,61.4,5.6000000000000005,119.2,22.214285714285715,24.61428571428572,25.557142857142857,22.1,75.22857142857143,79.85714285714286,71.71428571428571,85.24285714285715,0,0.9043062200956937,0.6698564593301436,1,0,0.3660287081339713,0.5358851674641149,0,0,0.3062200956937799,0.44019138755980863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2024-02,Frederico Westphalen,5.8,1.0,1.0,30.914285714285715,24.8,20.457142857142856,75.91428571428571,13.8,28.4,61.4,5.6000000000000005,24.62857142857143,22.214285714285715,24.61428571428572,25.557142857142857,72.12857142857142,75.22857142857143,79.85714285714286,71.71428571428571,0,0.9282296650717703,0.9043062200956937,0,0,0.25598086124401914,0.3660287081339713,0,0,0.4904306220095694,0.3062200956937799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2024-03,Frederico Westphalen,71.6,5.0,5.0,30.814285714285717,24.714285714285715,20.4,82.8,5.8,13.8,28.4,61.4,24.8,24.62857142857143,22.214285714285715,24.61428571428572,75.91428571428571,72.12857142857142,75.22857142857143,79.85714285714286,0,0.9090909090909091,0.9282296650717703,0,0,0.8564593301435407,0.25598086124401914,1,1,0.8038277511961722,0.4904306220095694,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
2024-04,Frederico Westphalen,7.2,3.0,2.0,27.52857142857143,20.97142857142857,16.3,73.94285714285715,71.6,5.8,13.8,28.4,24.714285714285715,24.8,24.62857142857143,22.214285714285715,82.8,75.91428571428571,72.12857142857142,75.22857142857143,0,0.5406698564593302,0.9090909090909091,0,0,0.29904306220095694,0.8564593301435407,0,0,0.3684210526315789,0.8038277511961722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2024-05,Frederico Westphalen,0.0,0.0,0.0,32.82857142857143,25.585714285714285,19.457142857142856,64.01428571428572,7.2,71.6,5.8,13.8,20.97142857142857,24.714285714285715,24.8,24.62857142857143,73.94285714285715,82.8,75.91428571428571,72.12857142857142,0,0.9665071770334929,0.5406698564593302,1,0,0.045454545454545456,0.29904306220095694,0,0,0.12440191387559808,0.3684210526315789,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-06,Frederico Westphalen,97.8,3.0,1.0,34.08571428571428,26.12857142857143,21.17142857142857,74.12857142857142,0.0,7.2,71.6,5.8,25.585714285714285,20.97142857142857,24.714285714285715,24.8,64.01428571428572,73.94285714285715,82.8,75.91428571428571,0,0.9808612440191388,0.9665071770334929,0,0,0.937799043062201,0.045454545454545456,1,0,0.37799043062200954,0.12440191387559808,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2024-07,Frederico Westphalen,22.8,5.0,5.0,28.357142857142858,23.7,20.7,83.47142857142856,97.8,0.0,7.2,71.6,26.12857142857143,25.585714285714285,20.97142857142857,24.714285714285715,74.12857142857142,64.01428571428572,73.94285714285715,82.8,0,0.8277511961722488,0.9808612440191388,0,0,0.5023923444976076,0.937799043062201,0,1,0.84688995215311,0.37799043062200954,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2024-08,Frederico Westphalen,15.8,3.0,3.0,30.142857142857142,24.27142857142857,20.285714285714285,80.62857142857142,22.8,97.8,0.0,7.2,23.7,26.12857142857143,25.585714285714285,20.97142857142857,83.47142857142856,74.12857142857142,64.01428571428572,73.94285714285715,0,0.8755980861244019,0.8277511961722488,0,0,0.4019138755980861,0.5023923444976076,0,0,0.7009569377990431,0.84688995215311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2024-09,Frederico Westphalen,83.0,5.0,5.0,30.014285714285712,24.37142857142857,21.185714285714287,86.60000000000001,15.8,22.8,97.8,0.0,24.27142857142857,23.7,26.12857142857143,25.585714285714285,80.62857142857142,83.47142857142856,74.12857142857142,64.01428571428572,0,0.8851674641148325,0.8755980861244019,0,0,0.8947368421052632,0.4019138755980861,1,0,0.9186602870813397,0.7009569377990431,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
2024-10,Frederico Westphalen,85.4,5.0,3.0,27.714285714285715,22.357142857142858,19.057142857142857,88.7,83.0,15.8,22.8,97.8,24.37142857142857,24.27142857142857,23.7,26.12857142857143,86.60000000000001,80.62857142857142,83.47142857142856,74.12857142857142,0,0.6746411483253588,0.8851674641148325,0,0,0.9090909090909091,0.8947368421052632,0,0,0.9569377990430622,0.9186602870813397,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
